"census","tree_number","tree_species","roll","fold","curl","web","tie","ara_roll","ara_fold","ara_web","ara_tie","gall","ara","col","lep","lep_shelters","ara_shelters","sun","ara2","lep2","gall2","roll2","web2","fold2","tie2","ara_roll2","ara_web2","ara_fold2","ara_tie2","lep_shelters2","ara_shelters2"
5,"T01-14","Sugar_Maple",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811
5,"T01-15","Sugar_Maple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
5,"T01-16","Sugar_Maple",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811
5,"T01-17","Sugar_Maple",0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341
5,"T01-18","American_Hornbeam",0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,5.2257466737132,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
5,"T01-19","Red_Maple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
5,"T02-02","Sugar_Maple",0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
5,"T02-03","American_Hornbeam",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"less sun",0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945
5,"T02-04","American_Hornbeam",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811
5,"T02-07","American_Hornbeam",2,7,0,1,0,0,0,7,0,0,3,0,2,10,7,"less sun",1.6094379124341,1.38629436111989,0.693147180559945,1.38629436111989,1.09861228866811,2.19722457733622,0.693147180559945,0.693147180559945,2.19722457733622,0.693147180559945,0.693147180559945,2.484906649788,2.19722457733622
5,"T02-08","American_Hornbeam",0,1,0,0,0,0,0,2,0,0,1,0,0,1,2,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,1.38629436111989
5,"T02-09","American_Hornbeam",0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805,0.693147180559945,0.693147180559945,0.693147180559945,1.79175946922805
5,"T02-10","American_Hornbeam",0,0,0,0,0,0,0,3,0,0,2,0,0,0,3,"less sun",1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,1.6094379124341
5,"T02-11","American_Hornbeam",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,1.09861228866811,1.09861228866811
